"","articleID","Title","short.title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"1043",1043,"Child-Parent Interventions for Childhood Anxiety Disorders: A Systematic Review and Meta-Analysis","childparentinterventionsforchildhoodanxietydisordersasystematicreviewandmetaanalysis","Brendel, Kristen Esposito; Maynard, Brandy R.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","287","295","","10.1177/1049731513503713","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044",1044,"Effects of Check and Connect on Attendance, Behavior, and Academics: A Randomized Effectiveness Trial","effectsofcheckandconnectonattendancebehaviorandacademicsarandomizedeffectivenesstrial","Maynard, Brandy R.; Kjellstrand, Elizabeth K.; Thompson, Aaron M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","296","309","","10.1177/1049731513497804","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045",1045,"Familias: Preparando la Nueva Generacion: A Randomized Control Trial Testing the Effects on Positive Parenting Practices","familiaspreparandolanuevageneracionarandomizedcontroltrialtestingtheeffectsonpositiveparentingpractices","Marsiglia, Flavio F.; Williams, Lela Rankin; Ayers, Stephanie L.; Booth, Jaime M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","310","320","","10.1177/1049731513498828","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046",1046,"Training Social Work Graduate Students in the Evidence-Based Practice Process","trainingsocialworkgraduatestudentsintheevidencebasedpracticeprocess","Bender, Kimberly; Altschul, Inna; Yoder, Jamie; Parrish, Danielle; Nickels, Sarah J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","339","348","","10.1177/1049731513506614","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047",1047,"Predicting Turnover: Validating the Intent to Leave Child Welfare Scale","predictingturnovervalidatingtheintenttoleavechildwelfarescale","Auerbach, Charles; Schudrich, Wendy Zeitlin; Lawrence, Catherine K.; Claiborne, Nancy; McGowan, Brenda G.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","349","355","","10.1177/1049731513494021","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048",1048,"Measuring the Transgression-Related Interpersonal Motivations Inventory in Marital Relationships: Forgiveness in the Chinese Context (C-TRIM)","measuringthetransgressionrelatedinterpersonalmotivationsinventoryinmaritalrelationshipsforgivenessinthechinesecontextctrim","Wong, Lai Cheung; Chu, Amanda M. Y.; Chan, Cecilia L. W.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","356","363","","10.1177/1049731513498622","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049",1049,"Validation of the Revised BSI-18 With Latino Migrant Day Laborers","validationoftherevisedbsi18withlatinomigrantdaylaborers","Negi, Nalini Junko; Iwamoto, Derek Kenji","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","364","371","","10.1177/1049731513507980","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050",1050,"The practice of research: How social scientists answer their questions","thepracticeofresearchhowsocialscientistsanswertheirquestions","Marson, Stephen M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","377","377","","10.1177/1049731513510747","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051",1051,"Practitioner's guide to using research for evidence-based practice, 2nd edition","practitionersguidetousingresearchforevidencebasedpractice2ndedition","Taylor, Brian","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","377","378","","10.1177/1049731513512155","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052",1052,"Never enough: America's limitless welfare state","neverenoughamericaslimitlesswelfarestate","Stoesz, David","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","378","380","","10.1177/1049731513509410","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",1053,"Financial Therapy: 5 Steps Toward Financial Freedom","financialtherapy5stepstowardfinancialfreedom","Clem, Jamie M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAY 2014","2014","24","3","","","","380","381","","10.1177/1049731513495314","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054",1054,"Evidence-Based Policy: Reorganizing Social Services Through Accountable Care Organizations and Social Impact Bonds","evidencebasedpolicyreorganizingsocialservicesthroughaccountablecareorganizationsandsocialimpactbonds","Stoesz, David","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","181","185","","10.1177/1049731513500827","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055",1055,"Evaluation Advisory Groups","evaluationadvisorygroups","Baizerman, Michael; Roholt, Ross VeLure; Fink, Alexander","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","186","187","","10.1177/1049731513485449","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056",1056,"International Concerns About Holding Therapy","internationalconcernsaboutholdingtherapy","Mercer, Jean","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","188","191","","10.1177/1049731513497518","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057",1057,"Meta-Analysis and Systematic Review Assessing the Efficacy of Dialectical Behavior Therapy ( DBT)","metaanalysisandsystematicreviewassessingtheefficacyofdialecticalbehaviortherapydbt","Panos, Patrick T.; Jackson, John W.; Hasan, Omar; Panos, Angelea","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","213","223","","10.1177/1049731513503047","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058",1058,"Independent Children's Social Work Practice Pilots: Evaluating Practitioners' Job Control and Burnout","independentchildrenssocialworkpracticepilotsevaluatingpractitionersjobcontrolandburnout","Hussein, Shereen; Manthorpe, Jill; Ridley, Julie; Austerberry, Helen; Farrelly, Nicola; Larkins, Cath; Bilson, Andy; Stanley, Nicky","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","224","234","","10.1177/1049731513492859","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",1059,"Psychometric Properties of the HOME Inventory Using Rasch Analysis","psychometricpropertiesofthehomeinventoryusingraschanalysis","Glad, Johan; Kottorp, Anders; Jergeby, Ulla; Gustafsson, Carina; Sonnander, Karin","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","235","246","","10.1177/1049731513493518","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060",1060,"Building Social Work Research Culture and Infrastructure","buildingsocialworkresearchcultureandinfrastructure","Lombe, Margaret","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","247","248","","10.1177/1049731512445508","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061",1061,"Research Integrity and Responsible Conduct of Research","researchintegrityandresponsibleconductofresearch","Pantea, Maria-Carmen","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","248","249","","10.1177/1049731512448853","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062",1062,"Statistics and Data Interpretation for Social Work","statisticsanddatainterpretationforsocialwork","Shipe, Stacey L.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","249","250","","10.1177/1049731512451917","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063",1063,"Statistics and Data Interpretation for Social Work.","statisticsanddatainterpretationforsocialwork","Grant, Sean","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","250","253","","10.1177/1049731512453619","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064",1064,"Workgroup for Intervention Development and Evaluation Research.","workgroupforinterventiondevelopmentandevaluationresearch","Hong, Ijin","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","253","255","","10.1177/1049731512468493","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065",1065,"Carrots and Sticks.","carrotsandsticks","Prost, Stephanie Grace","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","255","256","","10.1177/1049731513504469","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066",1066,"The Rise and Fall of a Profession?","theriseandfallofaprofession","Stoesz, David","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","257","260","","10.1177/1049731512469445","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",1067,"Human Behavior and the Social Environment: Social Systems Theory","humanbehaviorandthesocialenvironmentsocialsystemstheory","Randall, Elizabeth J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","260","261","","10.1177/1049731513482005","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068",1068,"Intensive Longitudinal Methods: An Introduction to Diary and Experience","intensivelongitudinalmethodsanintroductiontodiaryandexperience","Barner, John R.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","261","262","","10.1177/1049731513495458","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069",1069,"The Social Work Interview","thesocialworkinterview","Pantea, Maria-Carmen","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","262","263","","10.1177/1049731513504829","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070",1070,"Trauma to Healing: A Social Worker's Guide to Working with Survivors.","traumatohealingasocialworkersguidetoworkingwithsurvivors","Friedman, Laurie","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","264","265","","10.1177/1049731513501089","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071",1071,"Linking Disorders to Delinquency: Treating High-Risk Youth in the Juvenile Justice System.","linkingdisorderstodelinquencytreatinghighriskyouthinthejuvenilejusticesystem","Church, Wesley T., II","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","265","267","","10.1177/1049731513495093","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072",1072,"Culturally Competent Research: Using Ethnography","culturallycompetentresearchusingethnography","Lee, Eunyoung","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","267","268","","10.1177/1049731513494857","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073",1073,"Risk, Resilience, and Positive Youth Development: Developing Effective Community Programs for At- Risk Youth: Lessons from the Denver Bridge Project.","riskresilienceandpositiveyouthdevelopmentdevelopingeffectivecommunityprogramsforatriskyouthlessonsfromthedenverbridgeproject","Brazeal, Michelle; Pollio, David E.","","","","RESEARCH ON SOCIAL WORK PRACTICE","MAR 2014","2014","24","2","","","","268","269","","10.1177/1049731513506615","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074",1074,"The New Alternative DSM-5 Model for Personality Disorders: Issues and Controversies","thenewalternativedsm5modelforpersonalitydisordersissuesandcontroversies","Porter, Jeffrey S.; Risler, Edwin","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2014","2014","24","1","","","SI","50","56","","10.1177/1049731513500348","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075",1075,"Panic Disorder and Agoraphobia: Considerations for DSM-V","panicdisorderandagoraphobiaconsiderationsfordsmv","Schmidt, Norman B.; Norr, Aaron M.; Korte, Kristina J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2014","2014","24","1","","","SI","57","66","","10.1177/1049731512474490","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076",1076,"All we have to fear: Psychiatry's transformation of natural anxieties into mental disorders","allwehavetofearpsychiatrystransformationofnaturalanxietiesintomentaldisorders","Gromer, Jill","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2014","2014","24","1","","","SI","158","159","","10.1177/1049731513498515","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077",1077,"Diagnostic and statistical manual of mental disorders, 5th edition","diagnosticandstatisticalmanualofmentaldisorders5thedition","Randall, Elizabeth J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JAN 2014","2014","24","1","","","SI","159","164","","10.1177/1049731513501560","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078",1078,"The Text and Academic Authors Association: A Gem of an Organization","thetextandacademicauthorsassociationagemofanorganization","Hull, Richard T.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","593","594","","10.1177/1049731513498002","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079",1079,"A Randomized Effectiveness Trial of Brief Parent Training: Six-Month Follow-Up","arandomizedeffectivenesstrialofbriefparenttrainingsixmonthfollowup","Kjobli, John; Bjornebekk, Gunnar","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","603","612","","10.1177/1049731513492860","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080",1080,"Fidelity in After-School Program Intervention Research: A Systematic Review","fidelityinafterschoolprograminterventionresearchasystematicreview","Maynard, Brandy R.; Peters, Kristen E.; Vaughn, Michael G.; Sarteschi, Christine M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","613","623","","10.1177/1049731513491150","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",1081,"Increasing Access to Evidence-Based Practices and Knowledge and Attitudes: A Pilot Study","increasingaccesstoevidencebasedpracticesandknowledgeandattitudesapilotstudy","Leathers, Sonya J.; Strand, Tonya C.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","669","679","","10.1177/1049731513491635","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082",1082,"Effective Single-Parent Training Group Program: Three System Studies","effectivesingleparenttraininggroupprogramthreesystemstudies","Briggs, Harold E.; Miller, Keva M.; Orellana, E. Roberto; Briggs, Adam C.; Cox, Wendell H.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","680","693","","10.1177/1049731513489599","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083",1083,"Shared Decision Making for Clients With Mental Illness: A Randomized Factorial Survey","shareddecisionmakingforclientswithmentalillnessarandomizedfactorialsurvey","Lukens, Jonathan M.; Solomon, Phyllis; Sorenson, Susan B.","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","694","705","","10.1177/1049731513489734","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",1084,"Psychometric Properties of IES-R, Short Arabic Version in Contexts of Military Violence","psychometricpropertiesofiesrshortarabicversionincontextsofmilitaryviolence","Veronese, Guido; Pepe, Alessandro","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","710","718","","10.1177/1049731513486360","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085",1085,"Social Work: The Rise and Fall of a Profession?","socialworktheriseandfallofaprofession","Prost, Stephanie Grace","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","719","720","","10.1177/1049731513493519","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086",1086,"Social Work Practice with Individuals and Families: Evidence-Informed Assessments and Interventions","socialworkpracticewithindividualsandfamiliesevidenceinformedassessmentsandinterventions","Pantea, Maria-Carmen","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","720","722","","10.1177/1049731513491151","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087",1087,"Civic Youth Work: Co-creating Democratic Youth Spaces","civicyouthworkcocreatingdemocraticyouthspaces","Pantea, Maria-Carmen","","","","RESEARCH ON SOCIAL WORK PRACTICE","NOV 2013","2013","23","6","","","","722","723","","10.1177/1049731513477497","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088",1088,"Timely and Needed Perspectives on Differential Response in Child Protective Services","timelyandneededperspectivesondifferentialresponseinchildprotectiveservices","Ellett, Alberta J.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","521","524","","10.1177/1049731512474493","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089",1089,"Responding to Issues in Differential Response''","respondingtoissuesindifferentialresponse","Perry, Robin Ernest","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","525","530","","10.1177/1049731512474900","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090",1090,"Response to the Hughes et al. Paper on Differential Response","responsetothehughesetalpaperondifferentialresponse","Baird, Christopher; Park, Katherine; Lohrbach, Suzanne","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","535","538","","10.1177/1049731513475487","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",1091,"Differential Response: What to Make of the Existing Research? A Response to Hughes et al.","differentialresponsewhattomakeoftheexistingresearcharesponsetohughesetal","Drake, Brett","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","539","544","","10.1177/1049731512474492","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092",1092,"Thinking Differentially: A Response to Issues in Differential Response","thinkingdifferentiallyaresponsetoissuesindifferentialresponse","Fluke, John D.; Merkel-Holguin, Lisa; Schene, Patricia","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","545","549","","10.1177/1049731513481390","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",1093,"Invited Commentary on Issues in Differential Response''","invitedcommentaryonissuesindifferentialresponse","Vaughan-Eden, Viola; Vandervort, Frank E.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","550","553","","10.1177/1049731513478843","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",1094,"Hughes et al.: Science or Promotion?","hughesetalscienceorpromotion","Loman, L. Anthony; Siegel, Gary L.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","554","559","","10.1177/1049731512475323","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",1095,"Differential Response: Response to Hughes and Colleagues","differentialresponseresponsetohughesandcolleagues","Samuels, Bryan; Brown, Brett Vaughn","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","560","562","","10.1177/1049731513487222","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",1096,"Discussion of Issues in Differential Response","discussionofissuesindifferentialresponse","Hughes, Ronald C.; Rycus, Judith S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","563","577","","10.1177/1049731513493674","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",1097,"Social Work Practice With Individuals and Families: Evidence-Informed Assessments and Interventions","socialworkpracticewithindividualsandfamiliesevidenceinformedassessmentsandinterventions","Crandall, Catherine A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","578","579","","10.1177/1049731513485302","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098",1098,"Food for Thought","foodforthought","Wharton, Tracy; Oldham, Jennifer","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","579","581","","10.1177/1049731513486198","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099",1099,"Society and Social Justice: A Nexus in Review","societyandsocialjusticeanexusinreview","Jani, Nairruti","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","581","581","","10.1177/1049731513489037","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100",1100,"Helen Rehr, MSW, PhD, 1919-2013 Obituary","helenrehrmswphd19192013obituary","Epstein, Irwin","","","","RESEARCH ON SOCIAL WORK PRACTICE","SEP 2013","2013","23","5","","","SI","582","582","","10.1177/1049731513490034","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",1101,"The Effects of Behavioral Parent Training on Placement Outcomes of Biological Families in a State Child Welfare System","theeffectsofbehavioralparenttrainingonplacementoutcomesofbiologicalfamiliesinastatechildwelfaresystem","Franks, Sabrina B.; Mata, Francesca C.; Wofford, Erin; Briggs, Adam M.; LeBlanc, Linda A.; Carr, James E.; Lazarte, Alejandro A.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","377","382","","10.1177/1049731513492006","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102",1102,"Pilot Evaluation of a Home Visit Parent Training Program in Disadvantaged Families","pilotevaluationofahomevisitparenttrainingprogramindisadvantagedfamilies","Leung, Cynthia; Tsang, Sandra; Heung, Kitty","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","397","406","","10.1177/1049731513482378","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",1103,"Common and Specific Factors Approaches to Home-Based Treatment: I-FAST and MST","commonandspecificfactorsapproachestohomebasedtreatmentifastandmst","Lee, Mo Yee; Greene, Gilbert J.; Fraser, J. Scott; Edwards, Shivani G.; Grove, David; Solovey, Andrew D.; Scott, Pamela","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","407","418","","10.1177/1049731513483181","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",1104,"Apprehensions and Expectations of the Adoption of Systematically Planned, Outcome-Oriented Practice","apprehensionsandexpectationsoftheadoptionofsystematicallyplannedoutcomeorientedpractice","Savaya, Riki; Altschuler, Dorit; Melamed, Sharon","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","437","446","","10.1177/1049731513484365","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",1105,"Validation of Family, School, and Peer Influence on Volunteerism Scale Among Adolescents","validationoffamilyschoolandpeerinfluenceonvolunteerismscaleamongadolescents","Law, Ben M. F.; Shek, Daniel T. L.; Ma, Cecilia M. S.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","458","466","","10.1177/1049731513476144","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",1106,"Confirmatory Factor Analysis on the Professional Suitability Scale for Social Work Practice","confirmatoryfactoranalysisontheprofessionalsuitabilityscaleforsocialworkpractice","Tam, Dora M. Y.; Twigg, Robert C.; Boey, Kam-Wing; Kwok, Siu-Ming","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","467","478","","10.1177/1049731513480840","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",1107,"Toward Evidence-Based Practice: Variations on a Theme","towardevidencebasedpracticevariationsonatheme","Epstein, William M.","","","","RESEARCH ON SOCIAL WORK PRACTICE","JUL 2013","2013","23","4","","","","479","481","","10.1177/1049731513478842","","","0","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
